"order_date","product_name","category","quantity","price","total_amount"
"2025-02-25 11:14:26","Flat White","Pastries",4,"113.21","452.84"
"2025-02-25 08:24:14","Chocolate Chip Muffin","Pastries",1,"103.79","103.79"
"2025-02-25 00:47:37","Almond Croissant","Pastries",5,"8.42","42.10"
"2025-02-24 23:57:22","Baguette","Pastries",5,"133.77","668.85"
"2025-02-24 21:09:38","Eclair","Pastries",3,"146.12","438.36"
"2025-02-24 20:15:48","Apple Turnover","Pastries",1,"154.54","154.54"
"2025-02-24 16:09:20","Chai Latte","Pastries",1,"100.50","100.50"
"2025-02-24 15:28:39","Iced Mocha","Pastries",5,"144.00","720.00"
"2025-02-24 15:24:27","Mocha","Pastries",4,"61.74","246.96"
"2025-02-24 08:38:31","Almond Croissant","Pastries",5,"8.42","42.10"
"2025-02-24 04:35:10","Tea","Beverages",3,"106.18","318.54"
"2025-02-24 03:55:17","Americano","Pastries",1,"80.96","80.96"
"2025-02-24 01:43:39","Apple Turnover","Pastries",2,"154.54","309.08"
"2025-02-24 00:55:55","Apple Turnover","Pastries",5,"154.54","772.70"
"2025-02-24 00:51:07","Macchiato","Pastries",2,"93.97","187.94"
"2025-02-24 00:44:51","Red Velvet Cake","Pastries",4,"187.25","749.00"
"2025-02-23 23:04:07","Mocha","Pastries",4,"61.74","246.96"
"2025-02-23 21:30:25","Tiramisu","Pastries",4,"196.55","786.20"
"2025-02-23 21:08:23","Iced Coffee","Beverages",4,"107.80","431.20"
"2025-02-23 18:53:04","Glazed Donut","Pastries",2,"148.75","297.50"
"2025-02-23 18:17:30","Latte","Pastries",3,"108.74","326.22"
"2025-02-23 14:56:37","Almonds","Pastries",3,"5.59","16.77"
"2025-02-23 13:58:22","Macchiato","Pastries",3,"93.97","281.91"
"2025-02-23 13:04:57","Glazed Donut","Pastries",4,"148.75","595.00"
"2025-02-23 08:20:54","Eclair","Pastries",5,"146.12","730.60"
"2025-02-23 06:48:41","Glazed Donut","Pastries",5,"148.75","743.75"
"2025-02-23 05:16:14","Flat White","Pastries",1,"113.21","113.21"
"2025-02-23 04:46:43","Macchiato","Pastries",2,"93.97","187.94"
"2025-02-23 04:10:28","Tiramisu","Pastries",3,"196.55","589.65"
"2025-02-23 00:24:08","Tea","Beverages",5,"106.18","530.90"
"2025-02-22 18:50:19","Tea","Beverages",2,"106.18","212.36"
"2025-02-22 15:15:08","Tiramisu","Pastries",4,"196.55","786.20"
"2025-02-22 13:27:07","Almond Croissant","Pastries",5,"8.42","42.10"
"2025-02-22 07:16:41","Chocolate Chip Muffin","Pastries",2,"103.79","207.58"
"2025-02-22 03:07:22","Espresso","Pastries",4,"195.76","783.04"
"2025-02-22 01:44:17","Hot Chocolate","Pastries",5,"131.53","657.65"
"2025-02-21 19:38:08","Chai Latte","Pastries",5,"100.50","502.50"
"2025-02-21 19:30:49","Glazed Donut","Pastries",1,"148.75","148.75"
"2025-02-21 12:17:28","Tea","Beverages",1,"106.18","106.18"
"2025-02-21 11:47:23","Americano","Pastries",2,"80.96","161.92"
"2025-02-21 09:23:09","Iced Mocha","Pastries",1,"144.00","144.00"
"2025-02-21 07:05:38","Eclair","Pastries",4,"146.12","584.48"
"2025-02-21 02:53:12","Blueberry Muffin","Pastries",1,"185.15","185.15"
"2025-02-20 20:11:17","Hot Chocolate","Pastries",1,"131.53","131.53"
"2025-02-20 18:57:23","Blueberry Muffin","Pastries",1,"185.15","185.15"
"2025-02-20 11:51:43","Chai Latte","Pastries",3,"100.50","301.50"
"2025-02-20 11:39:07","Cappuccino","Pastries",2,"76.25","152.50"
"2025-02-20 10:22:45","Americano","Pastries",1,"80.96","80.96"
"2025-02-20 09:33:05","Eclair","Pastries",4,"146.12","584.48"
"2025-02-20 06:16:20","Almonds","Pastries",1,"5.59","5.59"
"2025-02-19 22:58:31","Glazed Donut","Pastries",5,"148.75","743.75"
"2025-02-19 17:45:50","Eclair","Pastries",5,"146.12","730.60"
"2025-02-19 12:46:33","Red Velvet Cake","Pastries",4,"187.25","749.00"
"2025-02-19 09:18:01","Cappuccino","Pastries",1,"76.25","76.25"
"2025-02-19 06:33:24","Hot Chocolate","Pastries",2,"131.53","263.06"
"2025-02-19 05:58:01","Tiramisu","Pastries",2,"196.55","393.10"
"2025-02-19 03:53:15","Chai Latte","Pastries",2,"100.50","201.00"
"2025-02-19 03:42:02","Red Velvet Cake","Pastries",2,"187.25","374.50"
"2025-02-18 20:59:36","Espresso","Pastries",4,"195.76","783.04"
"2025-02-18 15:45:13","Tiramisu","Pastries",4,"196.55","786.20"
"2025-02-18 15:00:56","Latte","Pastries",4,"108.74","434.96"
"2025-02-18 14:31:08","Mocha","Pastries",4,"61.74","246.96"
"2025-02-18 14:04:44","Flat White","Pastries",1,"113.21","113.21"
"2025-02-18 12:00:35","Cappuccino","Pastries",1,"76.25","76.25"
"2025-02-18 08:17:32","Red Velvet Cake","Pastries",1,"187.25","187.25"
"2025-02-18 07:23:31","Blueberry Muffin","Pastries",4,"185.15","740.60"
"2025-02-18 02:40:54","Tea","Beverages",5,"106.18","530.90"
"2025-02-18 02:39:51","Baguette","Pastries",1,"133.77","133.77"
"2025-02-18 02:08:16","Cappuccino","Pastries",2,"76.25","152.50"
"2025-02-17 23:51:57","Mocha","Pastries",3,"61.74","185.22"
"2025-02-17 22:45:11","Hot Chocolate","Pastries",5,"131.53","657.65"
"2025-02-17 22:03:39","Latte","Pastries",2,"108.74","217.48"
"2025-02-17 21:09:59","Apple Turnover","Pastries",2,"154.54","309.08"
"2025-02-17 20:45:42","Almonds","Pastries",3,"5.59","16.77"
"2025-02-17 17:02:22","Apple Turnover","Pastries",3,"154.54","463.62"
"2025-02-17 16:28:18","Iced Mocha","Pastries",5,"144.00","720.00"
"2025-02-17 15:54:18","Glazed Donut","Pastries",1,"148.75","148.75"
"2025-02-17 11:57:31","Latte","Pastries",2,"108.74","217.48"
"2025-02-17 11:22:59","Red Velvet Cake","Pastries",4,"187.25","749.00"
"2025-02-17 10:19:07","Latte","Pastries",2,"108.74","217.48"
"2025-02-17 10:12:54","Glazed Donut","Pastries",5,"148.75","743.75"
"2025-02-17 09:45:08","Macchiato","Pastries",4,"93.97","375.88"
"2025-02-17 07:55:06","Chocolate Chip Muffin","Pastries",1,"103.79","103.79"
"2025-02-17 07:04:12","Iced Coffee","Beverages",3,"107.80","323.40"
"2025-02-17 04:25:23","Macchiato","Pastries",4,"93.97","375.88"
"2025-02-16 22:50:54","Blueberry Muffin","Pastries",1,"185.15","185.15"
"2025-02-16 20:30:15","Latte","Pastries",3,"108.74","326.22"
"2025-02-16 17:57:27","Chocolate Chip Muffin","Pastries",2,"103.79","207.58"
"2025-02-16 17:37:16","Latte","Pastries",3,"108.74","326.22"
"2025-02-16 16:58:42","Chai Latte","Pastries",1,"100.50","100.50"
"2025-02-16 14:02:10","Chai Latte","Pastries",2,"100.50","201.00"
"2025-02-16 12:25:15","Almond Croissant","Pastries",3,"8.42","25.26"
"2025-02-16 11:39:18","Macchiato","Pastries",2,"93.97","187.94"
"2025-02-15 21:45:14","Hot Chocolate","Pastries",2,"131.53","263.06"
"2025-02-15 20:10:47","Tiramisu","Pastries",3,"196.55","589.65"
"2025-02-15 16:05:15","Eclair","Pastries",1,"146.12","146.12"
"2025-02-15 14:28:17","Hot Chocolate","Pastries",3,"131.53","394.59"
"2025-02-15 07:37:45","Blueberry Muffin","Pastries",3,"185.15","555.45"
"2025-02-15 05:38:10","Tea","Beverages",4,"106.18","424.72"
"2025-02-15 04:41:12","Espresso","Pastries",5,"195.76","978.80"
"2025-02-15 00:48:30","Flat White","Pastries",1,"113.21","113.21"
"2025-02-14 23:03:42","Cappuccino","Pastries",5,"76.25","381.25"
"2025-02-14 20:56:54","Almond Croissant","Pastries",5,"8.42","42.10"
"2025-02-14 19:53:55","Mocha","Pastries",3,"61.74","185.22"
"2025-02-14 17:22:21","Espresso","Pastries",4,"195.76","783.04"
"2025-02-14 16:42:10","Baguette","Pastries",3,"133.77","401.31"
"2025-02-14 05:31:59","Tea","Beverages",3,"106.18","318.54"
"2025-02-14 05:25:19","Glazed Donut","Pastries",4,"148.75","595.00"
"2025-02-14 04:55:00","Red Velvet Cake","Pastries",3,"187.25","561.75"
"2025-02-13 11:22:40","Red Velvet Cake","Pastries",3,"187.25","561.75"
"2025-02-13 11:21:27","Iced Coffee","Beverages",2,"107.80","215.60"
"2025-02-13 04:25:49","Macchiato","Pastries",5,"93.97","469.85"
"2025-02-13 01:35:06","Latte","Pastries",4,"108.74","434.96"
"2025-02-13 00:38:49","Glazed Donut","Pastries",2,"148.75","297.50"
"2025-02-13 00:20:34","Eclair","Pastries",4,"146.12","584.48"
"2025-02-12 22:57:17","Chai Latte","Pastries",3,"100.50","301.50"
"2025-02-12 21:18:47","Iced Coffee","Beverages",4,"107.80","431.20"
"2025-02-12 17:00:18","Espresso","Pastries",3,"195.76","587.28"
"2025-02-12 09:58:35","Macchiato","Pastries",5,"93.97","469.85"
"2025-02-12 09:44:03","Blueberry Muffin","Pastries",4,"185.15","740.60"
"2025-02-12 06:43:15","Hot Chocolate","Pastries",4,"131.53","526.12"
"2025-02-12 04:24:05","Flat White","Pastries",5,"113.21","566.05"
"2025-02-12 00:16:14","Baguette","Pastries",5,"133.77","668.85"
"2025-02-11 21:54:17","Hot Chocolate","Pastries",5,"131.53","657.65"
"2025-02-11 21:50:13","Apple Turnover","Pastries",2,"154.54","309.08"
"2025-02-11 21:39:11","Mocha","Pastries",3,"61.74","185.22"
"2025-02-11 19:59:44","Hot Chocolate","Pastries",2,"131.53","263.06"
"2025-02-11 15:28:47","Glazed Donut","Pastries",3,"148.75","446.25"
"2025-02-11 12:01:15","Espresso","Pastries",2,"195.76","391.52"
"2025-02-11 10:33:33","Tiramisu","Pastries",1,"196.55","196.55"
"2025-02-11 06:41:50","Flat White","Pastries",1,"113.21","113.21"
"2025-02-11 06:08:42","Red Velvet Cake","Pastries",4,"187.25","749.00"
"2025-02-11 01:25:44","Cappuccino","Pastries",1,"76.25","76.25"
"2025-02-11 00:33:25","Iced Coffee","Beverages",2,"107.80","215.60"
"2025-02-10 22:41:18","Hot Chocolate","Pastries",5,"131.53","657.65"
"2025-02-10 19:02:01","Baguette","Pastries",3,"133.77","401.31"
"2025-02-10 17:48:16","Latte","Pastries",4,"108.74","434.96"
"2025-02-10 14:04:01","Eclair","Pastries",3,"146.12","438.36"
"2025-02-10 13:12:57","Macchiato","Pastries",2,"93.97","187.94"
"2025-02-10 08:33:43","Macchiato","Pastries",5,"93.97","469.85"
"2025-02-10 07:19:47","Chocolate Chip Muffin","Pastries",1,"103.79","103.79"
"2025-02-10 07:15:20","Macchiato","Pastries",2,"93.97","187.94"
"2025-02-10 04:10:16","Flat White","Pastries",3,"113.21","339.63"
"2025-02-10 02:49:22","Almond Croissant","Pastries",1,"8.42","8.42"
"2025-02-10 01:46:34","Iced Coffee","Beverages",1,"107.80","107.80"
"2025-02-09 21:47:42","Mocha","Pastries",3,"61.74","185.22"
"2025-02-09 20:01:48","Almond Croissant","Pastries",5,"8.42","42.10"
"2025-02-09 17:57:36","Almonds","Pastries",5,"5.59","27.95"
"2025-02-09 11:15:24","Cappuccino","Pastries",5,"76.25","381.25"
"2025-02-09 11:07:38","Red Velvet Cake","Pastries",2,"187.25","374.50"
"2025-02-09 10:47:25","Red Velvet Cake","Pastries",3,"187.25","561.75"
"2025-02-09 10:41:37","Baguette","Pastries",3,"133.77","401.31"
"2025-02-09 03:59:31","Red Velvet Cake","Pastries",3,"187.25","561.75"
"2025-02-09 03:48:29","Blueberry Muffin","Pastries",2,"185.15","370.30"
"2025-02-09 03:09:19","Cappuccino","Pastries",5,"76.25","381.25"
"2025-02-09 02:01:58","Macchiato","Pastries",2,"93.97","187.94"
"2025-02-08 23:40:50","Mocha","Pastries",3,"61.74","185.22"
"2025-02-08 20:20:27","Cappuccino","Pastries",5,"76.25","381.25"
"2025-02-08 20:02:03","Latte","Pastries",4,"108.74","434.96"
"2025-02-08 17:05:50","Americano","Pastries",4,"80.96","323.84"
"2025-02-08 12:04:59","Hot Chocolate","Pastries",3,"131.53","394.59"
"2025-02-08 10:52:49","Flat White","Pastries",4,"113.21","452.84"
"2025-02-08 09:09:52","Glazed Donut","Pastries",4,"148.75","595.00"
"2025-02-08 07:14:50","Flat White","Pastries",1,"113.21","113.21"
"2025-02-08 06:29:20","Chai Latte","Pastries",2,"100.50","201.00"
"2025-02-08 05:13:49","Baguette","Pastries",1,"133.77","133.77"
"2025-02-08 04:51:59","Americano","Pastries",4,"80.96","323.84"
"2025-02-08 01:47:34","Mocha","Pastries",2,"61.74","123.48"
"2025-02-07 21:26:49","Latte","Pastries",2,"108.74","217.48"
"2025-02-07 20:59:41","Macchiato","Pastries",1,"93.97","93.97"
"2025-02-07 14:07:27","Iced Coffee","Beverages",1,"107.80","107.80"
"2025-02-07 13:03:33","Almonds","Pastries",4,"5.59","22.36"
"2025-02-07 10:10:08","Americano","Pastries",1,"80.96","80.96"
"2025-02-07 08:28:58","Tea","Beverages",4,"106.18","424.72"
"2025-02-07 08:15:58","Cappuccino","Pastries",3,"76.25","228.75"
"2025-02-07 02:11:57","Flat White","Pastries",2,"113.21","226.42"
"2025-02-07 01:42:24","Almonds","Pastries",4,"5.59","22.36"
"2025-02-06 21:46:39","Iced Coffee","Beverages",3,"107.80","323.40"
"2025-02-06 13:26:42","Blueberry Muffin","Pastries",1,"185.15","185.15"
"2025-02-06 12:19:49","Iced Coffee","Beverages",2,"107.80","215.60"
"2025-02-06 06:03:51","Iced Mocha","Pastries",2,"144.00","288.00"
"2025-02-06 02:52:54","Latte","Pastries",2,"108.74","217.48"
"2025-02-06 01:12:20","Mocha","Pastries",3,"61.74","185.22"
"2025-02-05 20:40:58","Baguette","Pastries",2,"133.77","267.54"
"2025-02-05 16:02:53","Baguette","Pastries",2,"133.77","267.54"
"2025-02-05 13:10:20","Latte","Pastries",2,"108.74","217.48"
"2025-02-05 08:55:32","Hot Chocolate","Pastries",2,"131.53","263.06"
"2025-02-05 08:49:41","Espresso","Pastries",2,"195.76","391.52"
"2025-02-05 05:01:42","Flat White","Pastries",4,"113.21","452.84"
"2025-02-05 04:49:44","Tiramisu","Pastries",1,"196.55","196.55"
"2025-02-05 02:27:10","Mocha","Pastries",4,"61.74","246.96"
"2025-02-04 23:52:56","Red Velvet Cake","Pastries",4,"187.25","749.00"
"2025-02-04 22:53:17","Americano","Pastries",5,"80.96","404.80"
"2025-02-04 22:41:40","Cappuccino","Pastries",4,"76.25","305.00"
"2025-02-04 18:39:47","Eclair","Pastries",2,"146.12","292.24"
"2025-02-04 13:19:54","Americano","Pastries",2,"80.96","161.92"
"2025-02-04 12:15:53","Chocolate Chip Muffin","Pastries",2,"103.79","207.58"
"2025-02-04 11:20:27","Chai Latte","Pastries",5,"100.50","502.50"
"2025-02-04 09:10:10","Apple Turnover","Pastries",4,"154.54","618.16"
"2025-02-04 08:28:11","Tea","Beverages",2,"106.18","212.36"
"2025-02-04 04:32:36","Flat White","Pastries",3,"113.21","339.63"
"2025-02-04 02:39:55","Americano","Pastries",2,"80.96","161.92"
"2025-02-03 23:34:31","Eclair","Pastries",5,"146.12","730.60"
"2025-02-03 14:56:58","Chocolate Chip Muffin","Pastries",5,"103.79","518.95"
"2025-02-03 14:04:17","Almond Croissant","Pastries",3,"8.42","25.26"
"2025-02-03 12:56:02","Blueberry Muffin","Pastries",5,"185.15","925.75"
"2025-02-03 12:27:55","Chai Latte","Pastries",5,"100.50","502.50"
"2025-02-03 06:34:05","Iced Coffee","Beverages",4,"107.80","431.20"
"2025-02-03 06:16:24","Tea","Beverages",2,"106.18","212.36"
"2025-02-03 00:29:35","Iced Mocha","Pastries",3,"144.00","432.00"
"2025-02-02 19:53:30","Flat White","Pastries",4,"113.21","452.84"
"2025-02-02 19:08:56","Iced Mocha","Pastries",3,"144.00","432.00"
"2025-02-02 17:07:00","Tea","Beverages",3,"106.18","318.54"
"2025-02-02 12:40:15","Chai Latte","Pastries",4,"100.50","402.00"
"2025-02-02 06:35:30","Glazed Donut","Pastries",2,"148.75","297.50"
"2025-02-02 00:16:19","Chai Latte","Pastries",4,"100.50","402.00"
"2025-02-01 23:16:11","Espresso","Pastries",4,"195.76","783.04"
"2025-02-01 22:26:30","Chocolate Chip Muffin","Pastries",5,"103.79","518.95"
"2025-02-01 16:34:02","Baguette","Pastries",5,"133.77","668.85"
"2025-02-01 08:16:46","Tea","Beverages",3,"106.18","318.54"
"2025-02-01 08:12:17","Baguette","Pastries",1,"133.77","133.77"
"2025-02-01 07:17:40","Eclair","Pastries",5,"146.12","730.60"
"2025-02-01 06:16:39","Baguette","Pastries",2,"133.77","267.54"
"2025-01-31 23:19:09","Apple Turnover","Pastries",5,"154.54","772.70"
"2025-01-31 19:54:23","Americano","Pastries",1,"80.96","80.96"
"2025-01-31 18:02:40","Espresso","Pastries",3,"195.76","587.28"
"2025-01-31 14:12:11","Latte","Pastries",3,"108.74","326.22"
"2025-01-31 13:21:26","Latte","Pastries",1,"108.74","108.74"
"2025-01-31 09:50:34","Iced Coffee","Beverages",2,"107.80","215.60"
"2025-01-31 06:20:02","Americano","Pastries",5,"80.96","404.80"
"2025-01-31 05:17:11","Flat White","Pastries",4,"113.21","452.84"
"2025-01-31 03:09:15","Hot Chocolate","Pastries",5,"131.53","657.65"
"2025-01-31 00:31:05","Hot Chocolate","Pastries",3,"131.53","394.59"
"2025-01-31 00:17:02","Eclair","Pastries",3,"146.12","438.36"
"2025-01-30 20:21:18","Iced Mocha","Pastries",2,"144.00","288.00"
"2025-01-30 18:37:59","Baguette","Pastries",4,"133.77","535.08"
"2025-01-30 18:27:57","Chocolate Chip Muffin","Pastries",5,"103.79","518.95"
"2025-01-30 17:22:16","Tea","Beverages",4,"106.18","424.72"
"2025-01-30 09:44:54","Espresso","Pastries",3,"195.76","587.28"
"2025-01-30 09:09:58","Cappuccino","Pastries",4,"76.25","305.00"
"2025-01-30 06:01:56","Mocha","Pastries",4,"61.74","246.96"
"2025-01-30 00:08:16","Cappuccino","Pastries",4,"76.25","305.00"
"2025-01-29 23:43:46","Glazed Donut","Pastries",3,"148.75","446.25"
"2025-01-29 23:32:57","Iced Mocha","Pastries",4,"144.00","576.00"
"2025-01-29 23:09:00","Red Velvet Cake","Pastries",4,"187.25","749.00"
"2025-01-29 22:39:46","Iced Mocha","Pastries",3,"144.00","432.00"
"2025-01-29 19:29:08","Apple Turnover","Pastries",3,"154.54","463.62"
"2025-01-29 16:42:08","Apple Turnover","Pastries",5,"154.54","772.70"
"2025-01-29 15:42:44","Cappuccino","Pastries",5,"76.25","381.25"
"2025-01-29 12:46:51","Cappuccino","Pastries",3,"76.25","228.75"
"2025-01-29 07:33:54","Latte","Pastries",5,"108.74","543.70"
"2025-01-29 04:25:37","Tiramisu","Pastries",5,"196.55","982.75"
"2025-01-28 22:01:24","Tea","Beverages",4,"106.18","424.72"
"2025-01-28 19:12:24","Apple Turnover","Pastries",3,"154.54","463.62"
"2025-01-28 18:33:56","Red Velvet Cake","Pastries",3,"187.25","561.75"
"2025-01-28 18:21:54","Flat White","Pastries",2,"113.21","226.42"
"2025-01-28 17:36:52","Iced Coffee","Beverages",5,"107.80","539.00"
"2025-01-28 14:52:33","Tiramisu","Pastries",5,"196.55","982.75"
"2025-01-28 07:00:54","Tea","Beverages",3,"106.18","318.54"
"2025-01-28 04:44:59","Hot Chocolate","Pastries",3,"131.53","394.59"
"2025-01-28 02:46:15","Apple Turnover","Pastries",3,"154.54","463.62"
"2025-01-27 23:04:30","Almond Croissant","Pastries",1,"8.42","8.42"
"2025-01-27 18:49:57","Almond Croissant","Pastries",2,"8.42","16.84"
"2025-01-27 18:32:06","Tiramisu","Pastries",2,"196.55","393.10"
"2025-01-27 16:38:03","Espresso","Pastries",5,"195.76","978.80"
"2025-01-27 15:00:31","Cappuccino","Pastries",4,"76.25","305.00"
"2025-01-27 14:37:15","Mocha","Pastries",5,"61.74","308.70"
"2025-01-27 14:26:10","Latte","Pastries",4,"108.74","434.96"
"2025-01-27 11:39:09","Baguette","Pastries",3,"133.77","401.31"
"2025-01-27 06:51:09","Mocha","Pastries",4,"61.74","246.96"
"2025-01-27 05:40:08","Baguette","Pastries",3,"133.77","401.31"
"2025-01-27 03:01:05","Chai Latte","Pastries",3,"100.50","301.50"
"2025-01-27 00:46:26","Latte","Pastries",3,"108.74","326.22"
"2025-01-26 21:05:57","Latte","Pastries",2,"108.74","217.48"
"2025-01-26 20:06:26","Baguette","Pastries",3,"133.77","401.31"
"2025-01-26 16:44:18","Baguette","Pastries",5,"133.77","668.85"
"2025-01-26 15:44:44","Apple Turnover","Pastries",4,"154.54","618.16"
"2025-01-26 14:37:54","Almonds","Pastries",4,"5.59","22.36"
"2025-01-26 12:33:32","Iced Coffee","Beverages",5,"107.80","539.00"
"2025-01-26 12:12:22","Tea","Beverages",1,"106.18","106.18"
"2025-01-26 10:14:53","Eclair","Pastries",3,"146.12","438.36"
"2025-01-26 09:58:11","Almonds","Pastries",3,"5.59","16.77"
"2025-01-26 08:02:26","Macchiato","Pastries",4,"93.97","375.88"
"2025-01-26 02:07:05","Flat White","Pastries",4,"113.21","452.84"
"2025-01-26 00:43:12","Almond Croissant","Pastries",3,"8.42","25.26"
"2025-01-25 21:53:38","Blueberry Muffin","Pastries",3,"185.15","555.45"
"2025-01-25 18:09:26","Glazed Donut","Pastries",5,"148.75","743.75"
"2025-01-25 18:09:19","Tiramisu","Pastries",3,"196.55","589.65"
"2025-01-25 13:35:29","Tea","Beverages",5,"106.18","530.90"
"2025-01-25 08:47:19","Apple Turnover","Pastries",2,"154.54","309.08"
"2025-01-25 07:13:30","Tiramisu","Pastries",2,"196.55","393.10"
"2025-01-25 04:47:32","Red Velvet Cake","Pastries",4,"187.25","749.00"
"2025-01-25 00:40:23","Red Velvet Cake","Pastries",4,"187.25","749.00"
"2025-01-24 17:43:27","Blueberry Muffin","Pastries",5,"185.15","925.75"
"2025-01-24 15:49:24","Hot Chocolate","Pastries",3,"131.53","394.59"
"2025-01-24 14:59:44","Almonds","Pastries",2,"5.59","11.18"
"2025-01-24 14:44:01","Red Velvet Cake","Pastries",3,"187.25","561.75"
"2025-01-24 06:41:31","Americano","Pastries",4,"80.96","323.84"
"2025-01-24 00:16:44","Apple Turnover","Pastries",2,"154.54","309.08"
"2025-01-23 20:51:06","Eclair","Pastries",4,"146.12","584.48"
"2025-01-23 19:36:55","Espresso","Pastries",3,"195.76","587.28"
"2025-01-23 15:33:55","Americano","Pastries",4,"80.96","323.84"
"2025-01-23 10:00:06","Flat White","Pastries",3,"113.21","339.63"
"2025-01-23 07:38:26","Tiramisu","Pastries",4,"196.55","786.20"
"2025-01-23 02:37:22","Tea","Beverages",3,"106.18","318.54"
"2025-01-22 21:20:37","Hot Chocolate","Pastries",5,"131.53","657.65"
"2025-01-22 20:38:23","Blueberry Muffin","Pastries",3,"185.15","555.45"
"2025-01-22 16:22:09","Americano","Pastries",1,"80.96","80.96"
"2025-01-22 13:09:51","Glazed Donut","Pastries",1,"148.75","148.75"
"2025-01-22 06:30:39","Macchiato","Pastries",3,"93.97","281.91"
"2025-01-22 04:42:00","Glazed Donut","Pastries",5,"148.75","743.75"
"2025-01-22 00:49:51","Flat White","Pastries",2,"113.21","226.42"
"2025-01-21 21:00:58","Tiramisu","Pastries",1,"196.55","196.55"
"2025-01-21 17:28:31","Almond Croissant","Pastries",3,"8.42","25.26"
"2025-01-21 15:46:07","Tiramisu","Pastries",4,"196.55","786.20"
"2025-01-21 12:28:48","Americano","Pastries",2,"80.96","161.92"
"2025-01-21 00:14:30","Glazed Donut","Pastries",1,"148.75","148.75"
"2025-01-20 21:17:13","Hot Chocolate","Pastries",4,"131.53","526.12"
"2025-01-20 21:02:35","Red Velvet Cake","Pastries",5,"187.25","936.25"
"2025-01-20 14:46:03","Mocha","Pastries",4,"61.74","246.96"
"2025-01-20 02:18:55","Apple Turnover","Pastries",5,"154.54","772.70"
"2025-01-20 00:54:19","Latte","Pastries",3,"108.74","326.22"
"2025-01-20 00:37:54","Tiramisu","Pastries",4,"196.55","786.20"
"2025-01-19 18:06:24","Tea","Beverages",1,"106.18","106.18"
"2025-01-19 17:39:50","Latte","Pastries",3,"108.74","326.22"
"2025-01-19 16:45:34","Glazed Donut","Pastries",1,"148.75","148.75"
"2025-01-19 13:50:55","Almond Croissant","Pastries",5,"8.42","42.10"
"2025-01-19 13:19:35","Macchiato","Pastries",5,"93.97","469.85"
"2025-01-19 11:05:23","Mocha","Pastries",2,"61.74","123.48"
"2025-01-19 10:26:19","Chocolate Chip Muffin","Pastries",2,"103.79","207.58"
"2025-01-19 10:20:24","Iced Coffee","Beverages",4,"107.80","431.20"
"2025-01-19 04:11:00","Apple Turnover","Pastries",5,"154.54","772.70"
"2025-01-19 02:24:54","Red Velvet Cake","Pastries",5,"187.25","936.25"
"2025-01-18 23:29:01","Tiramisu","Pastries",2,"196.55","393.10"
"2025-01-18 17:50:47","Macchiato","Pastries",1,"93.97","93.97"
"2025-01-18 17:49:12","Iced Mocha","Pastries",5,"144.00","720.00"
"2025-01-18 14:07:10","Blueberry Muffin","Pastries",3,"185.15","555.45"
"2025-01-18 13:25:31","Hot Chocolate","Pastries",3,"131.53","394.59"
"2025-01-18 12:09:29","Espresso","Pastries",3,"195.76","587.28"
"2025-01-18 06:08:39","Chai Latte","Pastries",3,"100.50","301.50"
"2025-01-18 04:29:50","Tiramisu","Pastries",4,"196.55","786.20"
"2025-01-17 22:24:58","Macchiato","Pastries",1,"93.97","93.97"
"2025-01-17 21:11:18","Americano","Pastries",2,"80.96","161.92"
"2025-01-17 17:07:57","Chocolate Chip Muffin","Pastries",5,"103.79","518.95"
"2025-01-17 15:50:42","Iced Mocha","Pastries",5,"144.00","720.00"
"2025-01-17 10:49:32","Almonds","Pastries",1,"5.59","5.59"
"2025-01-17 10:26:39","Almond Croissant","Pastries",2,"8.42","16.84"
"2025-01-17 10:17:48","Glazed Donut","Pastries",1,"148.75","148.75"
"2025-01-17 06:24:58","Glazed Donut","Pastries",1,"148.75","148.75"
"2025-01-17 04:52:04","Baguette","Pastries",3,"133.77","401.31"
"2025-01-17 01:46:09","Iced Coffee","Beverages",1,"107.80","107.80"
"2025-01-16 22:36:09","Mocha","Pastries",3,"61.74","185.22"
"2025-01-16 22:29:34","Iced Mocha","Pastries",2,"144.00","288.00"
"2025-01-16 20:54:09","Baguette","Pastries",5,"133.77","668.85"
"2025-01-16 20:31:55","Iced Coffee","Beverages",2,"107.80","215.60"
"2025-01-16 09:14:33","Tiramisu","Pastries",2,"196.55","393.10"
"2025-01-16 05:15:10","Apple Turnover","Pastries",4,"154.54","618.16"
"2025-01-15 20:41:42","Flat White","Pastries",3,"113.21","339.63"
"2025-01-15 14:19:23","Baguette","Pastries",1,"133.77","133.77"
"2025-01-15 13:34:10","Espresso","Pastries",1,"195.76","195.76"
"2025-01-15 11:22:12","Almonds","Pastries",1,"5.59","5.59"
"2025-01-15 04:58:15","Espresso","Pastries",3,"195.76","587.28"
"2025-01-15 01:40:18","Almond Croissant","Pastries",5,"8.42","42.10"
"2025-01-14 22:53:59","Tea","Beverages",4,"106.18","424.72"
"2025-01-14 21:17:04","Tea","Beverages",5,"106.18","530.90"
"2025-01-14 18:32:46","Chai Latte","Pastries",4,"100.50","402.00"
"2025-01-14 17:31:40","Hot Chocolate","Pastries",2,"131.53","263.06"
"2025-01-14 15:29:48","Iced Coffee","Beverages",5,"107.80","539.00"
"2025-01-14 08:23:44","Blueberry Muffin","Pastries",5,"185.15","925.75"
"2025-01-14 06:10:52","Red Velvet Cake","Pastries",1,"187.25","187.25"
